#ID  RA  Dec  Classification  Redshift  Peak_r r_err  SALT2_x0  x0_unc  SALT2_x1  x1_unc  SALT2_color  color_unc  SALT_s  s_unc Separation  Host_RA  Host_Dec Host_u Host_u_err  Host_g  Host_g_err  Host_r  Host_r_err  Host_i  Host_i_err  Host_z  Host_z_err  Notes Fit_profile  Rad_u  Rad_u_err  Surf_Brightness_u  SB_Err_u  Local_mag_u  Local_mag_err_u Rad_g  Rad_g_err  Surf_Brightness_g  SB_Err_g  Local_mag_g  Local_mag_err_g  Rad_r  Rad_r_err  Surf_Brightness_r  SB_Err_r  Local_mag_r  Local_mag_err_r  Rad_i  Rad_i_err  Surf_Brightness_i  SB_Err_i  Local_mag_i  Local_mag_err_i  Rad_z  Rad_z_err  Surf_Brightness_z  SB_Err_z  Local_mag_z  Local_mag_err_z 
03D3ay,214.49353,+52.48267,SNIa,0.370900,22.269,0.044,2.16917986743e-05,5.83412060153e-07,0.569579,0.197845,-0.054463,0.033075,1.054,0.030,0.853468108177,214.493295884,52.4827073346,20.915,0.1920817,20.034,0.03914234,19.548,0.02912865,19.232,0.03331621,18.958,0.09712106,,Exp,2.197211,1.386089,11.8700990754,10.3833880467,9.12207441537,10.3833880467,1.447496,0.1401273,7.80199880861,0.976835989007,5.05397414856,0.976835989007,1.247463,0.1239238,6.39995985927,0.876996299663,3.65193519922,0.876996299663,1.151189,0.1079747,5.67217633426,0.770961284399,2.92415167421,0.770961284399,1.215321,0.41084,6.00948311916,2.86568957133,3.2614584591,2.86568957133
03D3ba,214.13933,+52.34225,SNIa,0.291200,21.959,0.042,2.90513167941e-05,8.97111180317e-07,0.760688,0.172975,0.116118,0.035364,1.084,0.037,1.54094587865,214.139266391,52.3418267121,21.732,1.160142,20.496,0.05348809,19.921,0.03782689,19.692,0.04084291,19.412,0.1204604,,Exp,4.368515,3.928236,13.8800822246,37.1562476077,11.1320575646,37.1562476077,0.8201448,0.1752688,0.861568724053,0.595216999923,-1.886455936,0.595216999923,0.8582693,0.1499106,0.967927311137,0.523420796403,-1.78009734892,0.523420796403,1.040507,0.1549102,1.6573099808,0.637491707409,-1.09071467926,0.637491707409,1.085078,0.5401837,1.81825802165,2.25465048246,-0.929766638409,2.25465048246
03D3bl,214.98267,+53.09747,SNIa,0.355300,22.932,0.028,1.2268913854e-05,2.06968118335e-07,0.055758,0.192657,0.204749,0.029878,1.002,0.033,4.10326529722,214.983444741,53.0966339911,21.497,0.711536,19.933,0.07020835,19.098,0.0280337,18.673,0.02354139,18.282,0.0519293,,deV,29.66085,22.5682,0.209495145499,12.3452063089,-2.53852951456,12.3452063089,1.392617,0.6216006,0.000619086238079,0.00115969001035,-2.74740557382,0.00115969001035,1.700788,0.3505817,0.000982055909994,0.00120803096332,-2.74704260415,0.00120803096332,1.538895,0.2172852,0.000735355049361,0.000748582999955,-2.74728930501,0.000748582999955,1.124815,0.314741,0.000304080943186,0.000455800966159,-2.74772057911,0.000455800966159
03D3cd,214.66650,+52.61225,SNIa,0.460700,22.583,0.070,1.66095576925e-05,6.57477305249e-07,1.861682,0.565093,-0.043023,0.038208,1.208,0.075,1.94882110222,214.66601876,52.6124979035,22.523,1.084458,21.717,0.1872979,21.298,0.1344867,21.01,0.1612374,20.767,0.3757646,,deV,0.1884271,10.24409,1.33530594941e-05,0.000234942925265,-2.748011307,0.000234942925265,15.35195,12.13041,0.218974647745,4.55607262885,-2.52905001231,4.55607262885,2.681934,2.292659,0.0143791054121,0.0345552942445,-2.73364555464,0.0345552942445,1.000833,0.9674825,0.00170537010255,0.00358882619805,-2.74631928995,0.00358882619805,0.0001145369,0.241536,-4.76302216541e-38,-1.31457792382e-35,-2.74802466006,-1.31457792382e-35
04D1dc,036.57667,-04.31181,SNIa,0.211000,21.072,0.030,6.60492396985e-05,1.45622338731e-06,-1.236256,0.061648,-0.002674,0.025159,0.856,0.024,0.218965547338,36.5767278159,-4.31179110959,20.912,0.3917923,19.217,0.02708325,18.406,0.01471034,18.017,0.01287285,17.685,0.03657331,,deV,29.66358,27.29299,2.31666629107,169.452568487,-0.431358368987,169.452568487,2.026463,0.3581484,0.177463208746,0.0704946617343,-2.57056145131,0.0704946617343,1.743422,0.1177464,0.138107798882,0.0262977057984,-2.60991686117,0.0262977057984,1.511824,0.105898,0.110868119663,0.0212693962575,-2.63715654039,0.0212693962575,1.290326,0.3246534,0.0866553759655,0.0397785045748,-2.66136928409,0.0397785045748
04D1de,036.64969,-04.42268,SNIa,0.768000,24.124,0.035,4.07042094867e-06,1.19042226213e-07,0.905821,0.243846,-0.118769,0.055806,1.101,0.027,10.8452122297,36.6471667324,-4.42432579227,21.598,0.3767264,21.326,0.08361386,21.301,0.1234771,21.375,0.152047,21.415,0.5340272,,deV,4.004391,9.090321,0.000974330095566,0.0095997565025,-2.74705032996,0.0095997565025,6.374725,2.04065,0.00298419370109,0.00900196993915,-2.74504046635,0.00900196993915,3.664057,2.415564,0.000760248206835,0.00287210849167,-2.74726441185,0.00287210849167,0.384917,0.3671166,2.74456815674e-07,1.37860861022e-06,-2.7480243856,1.37860861022e-06,0.1918628,2.262401,8.45266827271e-09,1.62720267509e-07,-2.7480246516,1.62720267509e-07
04D1ff,036.41092,-04.90264,SNIa,0.860000,24.219,0.042,3.60743785572e-06,1.03209880342e-07,0.728060,0.277044,0.047131,0.057566,1.080,0.031,11.8679799625,36.4130808204,-4.90512974492,18.967,0.1570145,18.288,0.01186045,18.094,0.008090177,17.993,0.007922321,18.001,0.0183848,,Exp,0.7447925,0.3642651,4.37541214785e-11,5.73152144954e-10,-2.74802466001,5.73152144954e-10,3.453106e-06,0.01946221,-0.0,nan,-2.74802466006,nan,1.317699e-06,0.0001777424,-0.0,nan,-2.74802466006,nan,0.04558645,0.4742546,1.29174797576e-189,5.87765216451e-186,-2.74802466006,5.87765216451e-186,0.152869,0.09500336,3.20207312162e-56,2.59547857737e-54,-2.74802466006,2.59547857737e-54
04D1hd,036.53687,-04.10978,SNIa,0.369000,22.162,0.025,2.48785473806e-05,1.32439230985e-07,0.788975,0.068129,-0.092073,0.022091,1.071,0.011,14.9770593327,36.540441914,-4.10764704926,22.794,1.226838,21.708,0.1069405,21.334,0.08210167,21.345,0.08520927,21.238,0.3465081,,Exp,8.506124e-06,0.0,-0.0,nan,-2.74802466006,nan,0.2254575,0.3811013,6.34636315223e-48,1.19721408522e-45,-2.74802466006,1.19721408522e-45,0.3442888,0.3052262,3.49773631951e-31,2.26620561734e-29,-2.74802466006,2.26620561734e-29,1.248781e-05,0.01960311,-0.0,nan,-2.74802466006,nan,0.004279054,10.56179,0.0,nan,-2.74802466006,nan
04D1hx,036.17702,-04.79038,SNIa,0.560000,23.703,0.026,5.93715396097e-06,6.67715282163e-08,0.285130,0.191809,0.111683,0.035476,1.042,0.023,23.0939736183,36.1707551898,-4.79175995799,23.323,0.3834787,22.944,0.1764616,22.338,0.2859075,21.926,0.3054975,21.461,0.3106538,,deV,0.4560854,2.461704,1.98870546295e-08,3.43419512169e-07,-2.74802464017,3.43419512169e-07,0.1513186,0.831597,2.45082111336e-11,4.84121654167e-10,-2.74802466003,4.84121654167e-10,0.9029794,1.777315,5.09681702862e-07,4.89656874611e-06,-2.74802415037,4.89656874611e-06,1.161001,2.393106,1.46948650806e-06,1.40597597306e-05,-2.74802319057,1.40597597306e-05,4.090513,12.09543,0.000133389815385,0.00192561402498,-2.74789127024,0.00192561402498
04D1hy,036.03616,-04.83117,SNIa,0.850000,24.299,0.041,3.3987220295e-06,1.21044378747e-07,1.151184,0.275975,-0.054238,0.055401,1.110,0.031,8.93883101429,36.0337231306,-4.83164644466,23.744,1.131096,23.065,0.2113888,22.871,0.8182864,22.77,0.3161959,22.778,0.7867362,,deV,0.0008206202,8.001976,1.84911958196e-34,1.83752334156e-31,-2.74802466006,1.83752334156e-31,0.4407621,1.011089,1.27610744759e-06,8.94686509901e-06,-2.74802338395,8.94686509901e-06,12.32168,47.58694,0.0185378124436,1.26365231213,-2.72948684761,1.26365231213,0.3663404,1.532901,5.63197151415e-07,5.42255892994e-06,-2.74802409686,5.42255892994e-06,0.004738662,24.91295,5.38015906299e-22,3.15305051656e-19,-2.74802466006,3.15305051656e-19
